,genero,edad,pais,nivel de estudios,puesto de trabajo,sector,tamaño de la compañia,continente,rama,lon,lat
5387,Man,25-29,Turkey,Bachelor’s degree,Data Analyst,Accounting/Finance,"1000-9,999 employees",Asia,data,35.24,39.925533
5388,Man,35-39,Turkey,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",Asia,data,35.24,39.925533
5389,Man,22-24,Turkey,Master’s degree,Machine Learning Engineer,Medical/Pharmaceutical,0-49 employees,Asia,data,35.24,39.925533
5390,Man,55-59,Turkey,Doctoral degree,Program/Project Manager,Insurance/Risk Assessment,0-49 employees,Asia,other,35.24,39.925533
5391,Woman,35-39,Turkey,Master’s degree,Data Scientist,Computers/Technology,50-249 employees,Asia,data,35.24,39.925533
5392,Man,35-39,Turkey,Bachelor’s degree,Data Analyst,Other,0-49 employees,Asia,data,35.24,39.925533
5393,Man,25-29,Turkey,Master’s degree,Data Scientist,Accounting/Finance,"10,000 or more employees",Asia,data,35.24,39.925533
5394,Man,25-29,Turkey,Master’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,Asia,data,35.24,39.925533
5395,Man,45-49,Turkey,Doctoral degree,Data Scientist,,,Asia,data,35.24,39.925533
5396,Man,45-49,Turkey,Master’s degree,Data Scientist,Academics/Education,"1000-9,999 employees",Asia,data,35.24,39.925533
5397,Man,45-49,Turkey,Master’s degree,Machine Learning Engineer,Non-profit/Service,0-49 employees,Asia,data,35.24,39.925533
5398,Man,30-34,Turkey,Bachelor’s degree,Data Analyst,Government/Public Service,250-999 employees,Asia,data,35.24,39.925533
5399,Man,18-21,Turkey,Some college/university study without earning a bachelor’s degree,Data Scientist,Academics/Education,0-49 employees,Asia,data,35.24,39.925533
5400,Man,22-24,Turkey,Bachelor’s degree,Data Scientist,Computers/Technology,50-249 employees,Asia,data,35.24,39.925533
5401,Man,18-21,Turkey,No formal education past high school,Business Analyst,Broadcasting/Communications,0-49 employees,Asia,data,35.24,39.925533
5402,Man,45-49,Turkey,Doctoral degree,Research Scientist,Academics/Education,"10,000 or more employees",Asia,data,35.24,39.925533
5403,Man,25-29,Turkey,Master’s degree,Machine Learning Engineer,Energy/Mining,0-49 employees,Asia,data,35.24,39.925533
5404,Man,60-69,Turkey,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",Asia,data,35.24,39.925533
5405,Man,30-34,Turkey,Doctoral degree,Research Scientist,Government/Public Service,50-249 employees,Asia,data,35.24,39.925533
5406,Woman,22-24,Turkey,Master’s degree,Data Scientist,Academics/Education,"1000-9,999 employees",Asia,data,35.24,39.925533
5407,Man,45-49,Turkey,Doctoral degree,Data Scientist,Accounting/Finance,"1000-9,999 employees",Asia,data,35.24,39.925533
5408,Man,45-49,Turkey,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",Asia,data,35.24,39.925533
5409,Man,25-29,Turkey,Master’s degree,Data Scientist,Computers/Technology,50-249 employees,Asia,data,35.24,39.925533
5410,Man,35-39,Turkey,Master’s degree,Software Engineer,Academics/Education,0-49 employees,Asia,developer,35.24,39.925533
5411,Man,22-24,Turkey,Some college/university study without earning a bachelor’s degree,DBA/Database Engineer,Military/Security/Defense,0-49 employees,Asia,data,35.24,39.925533
5412,Man,30-34,Turkey,Master’s degree,Data Scientist,Online Service/Internet-based Services,0-49 employees,Asia,data,35.24,39.925533
5413,Man,35-39,Turkey,Master’s degree,Data Analyst,Accounting/Finance,0-49 employees,Asia,data,35.24,39.925533
5414,Man,25-29,Turkey,Master’s degree,Machine Learning Engineer,Military/Security/Defense,50-249 employees,Asia,data,35.24,39.925533
5415,Woman,22-24,Turkey,Master’s degree,Business Analyst,Manufacturing/Fabrication,50-249 employees,Asia,data,35.24,39.925533
5416,Man,25-29,Turkey,Master’s degree,Data Scientist,Computers/Technology,0-49 employees,Asia,data,35.24,39.925533
5417,Man,22-24,Turkey,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,0-49 employees,Asia,data,35.24,39.925533
5418,Man,22-24,Turkey,Bachelor’s degree,Research Scientist,Military/Security/Defense,50-249 employees,Asia,data,35.24,39.925533
5419,Man,25-29,Turkey,Professional doctorate,Data Scientist,Accounting/Finance,"10,000 or more employees",Asia,data,35.24,39.925533
5420,Man,25-29,Turkey,Bachelor’s degree,Software Engineer,Computers/Technology,"10,000 or more employees",Asia,developer,35.24,39.925533
5421,Man,30-34,Turkey,Master’s degree,Business Analyst,Computers/Technology,0-49 employees,Asia,data,35.24,39.925533
5422,Man,25-29,Turkey,Master’s degree,Data Analyst,Online Business/Internet-based Sales,0-49 employees,Asia,data,35.24,39.925533
5423,Man,25-29,Turkey,Master’s degree,Data Analyst,Computers/Technology,50-249 employees,Asia,data,35.24,39.925533
5424,Woman,30-34,Turkey,Doctoral degree,Machine Learning Engineer,,,Asia,data,35.24,39.925533
5425,Man,50-54,Turkey,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",Asia,data,35.24,39.925533
5426,Man,45-49,Turkey,Doctoral degree,Program/Project Manager,Accounting/Finance,50-249 employees,Asia,other,35.24,39.925533
5427,Man,22-24,Turkey,Bachelor’s degree,Data Scientist,Non-profit/Service,0-49 employees,Asia,data,35.24,39.925533
5428,Man,30-34,Turkey,Master’s degree,Data Scientist,Computers/Technology,0-49 employees,Asia,data,35.24,39.925533
5429,Man,25-29,Turkey,Bachelor’s degree,Data Scientist,Computers/Technology,0-49 employees,Asia,data,35.24,39.925533
5430,Man,30-34,Turkey,Master’s degree,Business Analyst,Accounting/Finance,0-49 employees,Asia,data,35.24,39.925533
5431,Man,30-34,Turkey,Doctoral degree,Data Scientist,Marketing/CRM,50-249 employees,Asia,data,35.24,39.925533
5432,Man,45-49,Turkey,I prefer not to answer,Machine Learning Engineer,Government/Public Service,0-49 employees,Asia,data,35.24,39.925533
5433,Man,22-24,Turkey,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer,Academics/Education,0-49 employees,Asia,data,35.24,39.925533
5434,Man,40-44,Turkey,Bachelor’s degree,Program/Project Manager,Manufacturing/Fabrication,"10,000 or more employees",Asia,other,35.24,39.925533
5435,Man,55-59,Turkey,Professional doctorate,Program/Project Manager,Academics/Education,"1000-9,999 employees",Asia,other,35.24,39.925533
5436,Man,22-24,Turkey,Master’s degree,Machine Learning Engineer,Medical/Pharmaceutical,0-49 employees,Asia,data,35.24,39.925533
5437,Man,22-24,Turkey,Master’s degree,Machine Learning Engineer,Computers/Technology,"10,000 or more employees",Asia,data,35.24,39.925533
5438,Man,35-39,Turkey,Master’s degree,Software Engineer,Computers/Technology,50-249 employees,Asia,developer,35.24,39.925533
5439,Woman,35-39,Turkey,Master’s degree,Data Scientist,Academics/Education,0-49 employees,Asia,data,35.24,39.925533
5440,Man,35-39,Turkey,Master’s degree,Data Scientist,Military/Security/Defense,50-249 employees,Asia,data,35.24,39.925533
5441,Man,22-24,Turkey,Master’s degree,Data Analyst,Academics/Education,250-999 employees,Asia,data,35.24,39.925533
5442,Man,55-59,Turkey,Bachelor’s degree,Program/Project Manager,Hospitality/Entertainment/Sports,250-999 employees,Asia,other,35.24,39.925533
5443,Woman,25-29,Turkey,Master’s degree,Data Scientist,,,Asia,data,35.24,39.925533
5444,Man,18-21,Turkey,Some college/university study without earning a bachelor’s degree,Data Scientist,Computers/Technology,0-49 employees,Asia,data,35.24,39.925533
5445,Man,18-21,Turkey,Bachelor’s degree,Machine Learning Engineer,Computers/Technology,50-249 employees,Asia,data,35.24,39.925533
5446,Man,30-34,Turkey,Master’s degree,Data Scientist,Hospitality/Entertainment/Sports,0-49 employees,Asia,data,35.24,39.925533
5447,Man,50-54,Turkey,Bachelor’s degree,Machine Learning Engineer,Military/Security/Defense,0-49 employees,Asia,data,35.24,39.925533
5448,Man,22-24,Turkey,Master’s degree,Data Analyst,Accounting/Finance,0-49 employees,Asia,data,35.24,39.925533
5449,Man,18-21,Turkey,Master’s degree,Machine Learning Engineer,Academics/Education,0-49 employees,Asia,data,35.24,39.925533
5450,Man,40-44,Turkey,Doctoral degree,Machine Learning Engineer,Computers/Technology,50-249 employees,Asia,data,35.24,39.925533
5451,Man,25-29,Turkey,Master’s degree,Machine Learning Engineer,Manufacturing/Fabrication,"1000-9,999 employees",Asia,data,35.24,39.925533
5452,Man,22-24,Turkey,Bachelor’s degree,Data Scientist,Academics/Education,0-49 employees,Asia,data,35.24,39.925533
5453,Man,25-29,Turkey,Master’s degree,Data Scientist,Insurance/Risk Assessment,"10,000 or more employees",Asia,data,35.24,39.925533
5454,Man,35-39,Turkey,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",Asia,data,35.24,39.925533
5455,Man,35-39,Turkey,Master’s degree,Data Engineer,Computers/Technology,"1000-9,999 employees",Asia,data,35.24,39.925533
5456,Man,25-29,Turkey,I prefer not to answer,Data Analyst,Broadcasting/Communications,250-999 employees,Asia,data,35.24,39.925533
5457,Man,18-21,Turkey,Bachelor’s degree,Data Scientist,Retail/Sales,0-49 employees,Asia,data,35.24,39.925533
5458,Man,50-54,Turkey,Master’s degree,Data Analyst,Government/Public Service,"1000-9,999 employees",Asia,data,35.24,39.925533
5459,Man,35-39,Brazil,Master’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,América del Sur,data,-51.92,-15.793889
5460,Man,45-49,Brazil,Doctoral degree,Research Scientist,Academics/Education,50-249 employees,América del Sur,data,-51.92,-15.793889
5461,Man,25-29,Brazil,Master’s degree,Data Scientist,Insurance/Risk Assessment,"10,000 or more employees",América del Sur,data,-51.92,-15.793889
5462,Man,35-39,Brazil,Doctoral degree,Research Scientist,Energy/Mining,"1000-9,999 employees",América del Sur,data,-51.92,-15.793889
5463,Man,18-21,Brazil,Bachelor’s degree,Data Analyst,Online Business/Internet-based Sales,"1000-9,999 employees",América del Sur,data,-51.92,-15.793889
5464,Woman,55-59,Brazil,Master’s degree,Business Analyst,Computers/Technology,"10,000 or more employees",América del Sur,data,-51.92,-15.793889
5465,Man,35-39,Brazil,Bachelor’s degree,Data Scientist,Computers/Technology,"1000-9,999 employees",América del Sur,data,-51.92,-15.793889
5466,Man,25-29,Brazil,Bachelor’s degree,Data Scientist,Other,50-249 employees,América del Sur,data,-51.92,-15.793889
5467,Woman,22-24,Brazil,Master’s degree,Data Scientist,Academics/Education,0-49 employees,América del Sur,data,-51.92,-15.793889
5468,Man,18-21,Brazil,Bachelor’s degree,Data Scientist,,,América del Sur,data,-51.92,-15.793889
5469,Man,22-24,Brazil,Bachelor’s degree,Data Scientist,Energy/Mining,"1000-9,999 employees",América del Sur,data,-51.92,-15.793889
5470,Man,30-34,Brazil,Bachelor’s degree,Software Engineer,Other,50-249 employees,América del Sur,developer,-51.92,-15.793889
5471,Man,25-29,Brazil,Master’s degree,Data Scientist,Accounting/Finance,"10,000 or more employees",América del Sur,data,-51.92,-15.793889
5472,Man,35-39,Brazil,Bachelor’s degree,Data Engineer,Academics/Education,0-49 employees,América del Sur,data,-51.92,-15.793889
5473,Man,22-24,Brazil,Bachelor’s degree,Data Analyst,Academics/Education,0-49 employees,América del Sur,data,-51.92,-15.793889
5474,Man,55-59,Brazil,Bachelor’s degree,Software Engineer,Accounting/Finance,"10,000 or more employees",América del Sur,developer,-51.92,-15.793889
5475,Man,35-39,Brazil,Master’s degree,Statistician,Government/Public Service,"10,000 or more employees",América del Sur,other,-51.92,-15.793889
5476,Man,25-29,Brazil,Bachelor’s degree,Data Scientist,Manufacturing/Fabrication,"10,000 or more employees",América del Sur,data,-51.92,-15.793889
5477,Man,25-29,Brazil,Master’s degree,Machine Learning Engineer,Academics/Education,"1000-9,999 employees",América del Sur,data,-51.92,-15.793889
5478,Man,30-34,Brazil,Doctoral degree,Data Scientist,Other,"1000-9,999 employees",América del Sur,data,-51.92,-15.793889
5479,Man,30-34,Brazil,Doctoral degree,Research Scientist,Computers/Technology,"10,000 or more employees",América del Sur,data,-51.92,-15.793889
5480,Man,40-44,Brazil,Master’s degree,Data Scientist,Accounting/Finance,50-249 employees,América del Sur,data,-51.92,-15.793889
5481,Man,30-34,Brazil,Bachelor’s degree,Data Scientist,Accounting/Finance,0-49 employees,América del Sur,data,-51.92,-15.793889
5482,Man,30-34,Brazil,Doctoral degree,Data Scientist,Computers/Technology,50-249 employees,América del Sur,data,-51.92,-15.793889
5483,Man,22-24,Brazil,Bachelor’s degree,Data Analyst,Accounting/Finance,50-249 employees,América del Sur,data,-51.92,-15.793889
5484,Man,30-34,Brazil,Master’s degree,Software Engineer,Computers/Technology,0-49 employees,América del Sur,developer,-51.92,-15.793889
5485,Man,35-39,Brazil,Bachelor’s degree,Data Analyst,Energy/Mining,250-999 employees,América del Sur,data,-51.92,-15.793889
5486,Man,40-44,Brazil,Master’s degree,Software Engineer,Government/Public Service,"10,000 or more employees",América del Sur,developer,-51.92,-15.793889
5487,Man,45-49,Brazil,Professional doctorate,Program/Project Manager,Government/Public Service,250-999 employees,América del Sur,other,-51.92,-15.793889
5488,Man,30-34,Brazil,Bachelor’s degree,Software Engineer,Online Service/Internet-based Services,0-49 employees,América del Sur,developer,-51.92,-15.793889
5489,Woman,35-39,Brazil,Master’s degree,Product Manager,Academics/Education,0-49 employees,América del Sur,other,-51.92,-15.793889
5490,Man,30-34,Brazil,Master’s degree,Data Scientist,Retail/Sales,"1000-9,999 employees",América del Sur,data,-51.92,-15.793889
5491,Man,18-21,Brazil,No formal education past high school,Program/Project Manager,Hospitality/Entertainment/Sports,0-49 employees,América del Sur,other,-51.92,-15.793889
5492,Man,50-54,Brazil,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",América del Sur,data,-51.92,-15.793889
5493,Man,40-44,Brazil,Doctoral degree,Research Scientist,Academics/Education,250-999 employees,América del Sur,data,-51.92,-15.793889
5494,Man,30-34,Brazil,Master’s degree,Data Scientist,Insurance/Risk Assessment,"10,000 or more employees",América del Sur,data,-51.92,-15.793889
5495,Man,22-24,Brazil,Some college/university study without earning a bachelor’s degree,Statistician,Other,"10,000 or more employees",América del Sur,other,-51.92,-15.793889
5496,Woman,25-29,Brazil,Master’s degree,Software Engineer,Computers/Technology,0-49 employees,América del Sur,developer,-51.92,-15.793889
5497,Man,30-34,Brazil,Bachelor’s degree,Business Analyst,Computers/Technology,0-49 employees,América del Sur,data,-51.92,-15.793889
5498,Man,22-24,Brazil,Master’s degree,Business Analyst,Energy/Mining,0-49 employees,América del Sur,data,-51.92,-15.793889
5499,Man,50-54,Brazil,Master’s degree,Program/Project Manager,Academics/Education,250-999 employees,América del Sur,other,-51.92,-15.793889
5500,Man,18-21,Brazil,I prefer not to answer,Machine Learning Engineer,Computers/Technology,0-49 employees,América del Sur,data,-51.92,-15.793889
5501,Man,22-24,Brazil,Bachelor’s degree,Data Scientist,Other,250-999 employees,América del Sur,data,-51.92,-15.793889
5502,Man,60-69,Brazil,Master’s degree,Data Scientist,Other,250-999 employees,América del Sur,data,-51.92,-15.793889
5503,Man,35-39,Brazil,Master’s degree,Data Engineer,Government/Public Service,"10,000 or more employees",América del Sur,data,-51.92,-15.793889
5504,Man,25-29,Brazil,Bachelor’s degree,Data Scientist,Hospitality/Entertainment/Sports,0-49 employees,América del Sur,data,-51.92,-15.793889
5505,Woman,60-69,Brazil,Doctoral degree,Software Engineer,Academics/Education,50-249 employees,América del Sur,developer,-51.92,-15.793889
5506,Woman,30-34,Brazil,Bachelor’s degree,Business Analyst,Computers/Technology,"1000-9,999 employees",América del Sur,data,-51.92,-15.793889
5507,Man,25-29,Brazil,Master’s degree,Data Scientist,Accounting/Finance,50-249 employees,América del Sur,data,-51.92,-15.793889
5508,Man,45-49,Brazil,Master’s degree,Product Manager,Manufacturing/Fabrication,"10,000 or more employees",América del Sur,other,-51.92,-15.793889
5509,Man,45-49,Brazil,Bachelor’s degree,Business Analyst,Computers/Technology,"10,000 or more employees",América del Sur,data,-51.92,-15.793889
5510,Man,45-49,Brazil,Doctoral degree,Machine Learning Engineer,Academics/Education,250-999 employees,América del Sur,data,-51.92,-15.793889
5511,Woman,40-44,Brazil,Doctoral degree,Data Analyst,Academics/Education,250-999 employees,América del Sur,data,-51.92,-15.793889
5512,Man,40-44,Brazil,Doctoral degree,Data Analyst,Government/Public Service,"1000-9,999 employees",América del Sur,data,-51.92,-15.793889
